Date,Hour,Minute,Tweet text,Polarity,Sentiment
04/08/2017,19,59,"Here I am I have Come From Away broadway art musical culture saturdaynight comefromaway instagram com p BSpMic5Bcfc",0.000000,0
04/08/2017,19,59,"Let there be light comicbookstores Comics instagram com p BSpMifOFDX7",0.400000,1
04/08/2017,19,59,"OMG Delicious Entomophagy Manhattan instagram com p BSpMfshgOJb",1.000000,1
04/08/2017,19,59,"Mets 2nd Baseman Neil Walker LGM CitiField MLB Field instagram com p BSpMhdoBFIV",0.000000,0
04/08/2017,19,59,"When a friend s in town you take them to another friend s show bandstand bandstandthemusical instagram com p BSpMhLpDTUz",0.000000,0
04/08/2017,19,59,"Ran into the homie last night Plaza instagram com p BSpMgl2g6BO",0.000000,0
04/08/2017,19,59,"Peruvian at in New York NY swarmapp com c 1hJaYFcyvzu",0.136364,1
04/08/2017,19,59,"Salad please Diner in New York NY swarmapp com c ejHLA0JuUWC",0.136364,1
04/08/2017,19,59,"Seeing theglassmenagerie on Broadway Theatre instagram com p BSpMf4oj0C7",0.000000,0
04/08/2017,19,59,"Slow going with the shoulder More flames queenzkustomz ripper custom paint airbrush instagram com p BSpMfhmhpE7",0.100000,1
04/08/2017,19,59,"nome7 Plaza instagram com p BSpMbwwACHa",0.000000,0
04/08/2017,19,59,"Follow the official Epa Outlaws snap chat account for latest in game post game pics and videos instagram com p BSpMd8EBeNd",-0.100000,-1
04/08/2017,19,59,"School of Rock cocktail ready for the show schoolofrock Garden Theatre 1850 instagram com p BSpMdsHFDcc",0.200000,1
04/08/2017,19,59,"Just posted a photo Hookah instagram com p BSpMdikAesbD 4fyqQ8IBaXhiutbdLwwZCR7jak0",0.000000,0
04/08/2017,19,59,"No se pero todo mundo se sacaba la foto con este toro ltimo d a de lavacacion usa nyc instagram com p BSpMdkZhFHC",0.000000,0
04/08/2017,19,59,"I m at in Forest Hills NY swarmapp com c kIGCVxag5xp",0.000000,0
04/08/2017,19,59,"Con la mami linda y guapa de Delta deltafamily F instagram com p BSpMcs0h23sr rlzfeeMBCmInRxC6CDw6VaOKtg0",0.000000,0
04/08/2017,19,59,"Brooklyn milk river tonight River Restaurant instagram com p BSpMcoXjwDr",0.000000,0
04/08/2017,19,59,"Rome may not have been built in a day but they didn t have hot glue 6000 and feathers We instagram com p BSpMcmhg4Wb",0.250000,1
04/08/2017,19,58,"DjinTheCity can t Swalla anything only HotTea instagram com p BSpMcRfAyKT",0.000000,0
04/08/2017,19,58,"bad day York New York instagram com p BSpMcEODa1lg NbS2qB3XnlZugjJX0yUjQUHoZU0",-0.281818,-1
04/08/2017,19,58,"schoolin Pier 94 instagram com p BSpMYvYl Tx",0.000000,0
04/08/2017,19,58,"When watching paint dry becomes an installation of itself branch wind shadows sunshineplay instagram com p BSpMalEAyNi",-0.066667,-1
04/08/2017,19,58,"Mets starting pitcher tonight Robert Gsellman MLB LGM CitiField Field instagram com p BSpMaDFBtLO",0.000000,0
04/08/2017,19,58,"Movie night with the boys F8 UniversalPictures City Music Hall instagram com p BSpMZhTjFqo",0.000000,0
04/08/2017,19,58,"MONDAY 11am at CITY HALL we are demanding civil rights for Trans communities in Puerto Rico instagram com p BSpMY2fAeul",0.000000,0
04/08/2017,19,58,"No har fr o dec an ya pas el invierno dec an instagram com p BSpMYmVAwBdx tbWjspqjmcZSC2K6NWV3mjX6MA0",0.000000,0
04/08/2017,19,58,"You re nothing like me I m a fucking villain Busy Working instagram com p BSpMYclj Dn",-0.250000,-1
04/08/2017,19,58,"At the theatre seeing LittleFoxes broadway datenight Theatre Club instagram com p BSpMXcxFJeL",0.000000,0
04/08/2017,19,58,"My friends are nuts Brooklyn instagram com p BSpMXDOgxvq",0.000000,0
04/08/2017,19,58,"Time in New York From meetings at the UN Headquarters to Time Square to what became my instagram com p BSpMWjojh8U",0.136364,1
04/08/2017,19,58,"This looks deceiving It s not a hike just a park with this gorgeous spot Rainbow GreatFalls instagram com p BSpMVTwFGka",0.700000,1
04/08/2017,19,57,"Antique bronze crane Beautiful detail in the feathers and a pop of red on the head The instagram com p BSpMUtWAcQ",0.425000,1
04/08/2017,19,57,"Omg my meal tonight instagram com p BSpMUTHlFzo",0.000000,0
04/08/2017,19,57,"patriciavdv by jurij treskow styled by hair moi for tushmagazine instagram com p BSpMUZShf7B",0.000000,0
04/08/2017,19,57,"Amazing burger joint PreGame HitWiz HitWizInNYC Napkin Burger instagram com p BSpMUVQl6LA",0.600000,1
04/08/2017,19,57,"Jen Shyu Owl Music Parlor in Brooklyn NY US NY swarmapp com c 32RzpTE51Ce",0.000000,0
04/08/2017,19,57,"Just posted a photo on Broadway instagram com p BSpMP IjtUrU UZ5NPMA1ocmYhxm8PN5KyTj4q80",0.000000,0
04/08/2017,19,57,"Millie s 90th birthday in Jerzee sophiarose s Trattoria instagram com p BSpMQzHlz9A",0.000000,0
04/08/2017,19,57,"instagram com p BSpMP7bgMSvT TzX3 Z s 3qD2w8nywhHHbjNlI0",0.000000,0
04/08/2017,19,57,"package 2 contact us for you next private event event photobooth available also instagram com p BSpMO9aF8qp",0.133333,1
04/08/2017,19,57,"I m at ShopRite in Palisades Park NJ swarmapp com c i21w37HvBPy",0.000000,0
04/08/2017,19,56,"Tr s chic in our silk peacock cover up the lovely via swimeditfashionweek instagram com p BSpMNVBh0gz",0.500000,1
04/08/2017,19,56,"I m at Massoni in New York NY swarmapp com c 3Eu2mZq6oud",0.136364,1
04/08/2017,19,56,"Seeing the Broadway legend PattiLupone for the first time live in WarPaint NYC instagram com p BSpMM fjrN9",0.193182,1
04/08/2017,19,56,"Thank You For Ritualizing The Aesthetic Concerns Of Our Dismemberment jjbrine art instagram com p BSpMMxagKWs",0.000000,0
04/08/2017,19,56,"Such a handsome boy nofilter mybuddy goldenpuppy 5monthsold goldensofinstagram puppylove instagram com p BSpMLVKgSQq",0.250000,1
04/08/2017,19,56,"Just posted a photo instagram com p BSpMKBCFOd",0.000000,0
04/08/2017,19,56,"look at all these trophies York New York instagram com p BSpMJ0aBg6bS 4Hr2 gJ XhTUWdAZ5hxRMX6EfA0",0.136364,1
04/08/2017,19,56,"That one time we randomly almost got into the dress rehearsal Rockefeller Plaza in New York NY swarmapp com c 4MYB6fQpRAQ",-0.181818,-1
04/08/2017,19,56,"I m at Pershing Square Signature Theater in New York NY swarmapp com c 0C1KMbgf284",0.136364,1
04/08/2017,19,56,"A05849 NEW Relates to validity of a license to carry and possess a firearm in the city of New York where the li http bitly com WhmMml",0.136364,1
04/08/2017,19,56,"About to get my Stomp on with the kiddo Theatre for STOMP NY in New York NY swarmapp com c jwn74cSyuXR",0.136364,1
04/08/2017,19,56,"leinenkugelsummershandy booze 515 instagram com p BSpMJFiAwh8",0.000000,0
04/08/2017,19,56,"YOUR FEET The Musical instagram com p BSpMIzBA2A5",0.000000,0
04/08/2017,19,56,"Unstoppable boxing goldengloves letsgetreadytorumble instagram com p BSpMIhuFuJk",0.000000,0
04/08/2017,19,56,"You asked core work Make sure you are level with the floor Engage core feel it zipping instagram com p BSpMIZtA wH",0.500000,1
