Date,Hour,Minute,Tweet text,Polarity,Sentiment
02/20/2017,18,59,"Lovely limjuhwan s last but not lease karaoke duel scene is Priceless worthwatching instagram com p BQwLLgEAOfm",0.500000,1
02/20/2017,18,59,"I m at Park Hill in Yonkers NY swarmapp com c iUATMD0wh44",0.000000,0
02/20/2017,18,59,"AI stackuptalks Polytech instagram com p BQwLKJRAS60",0.000000,0
02/20/2017,18,59,"I m at in New York NY swarmapp com c db5rJUbRZzq pic twitter com TQZOsyKbmi",0.136364,1
02/20/2017,18,59,"Cash me in the tub How bow dah BathtubGin Speakeasy York New York instagram com p BQwLJ9jAFay",0.136364,1
02/20/2017,18,59,"Heyyyy gurl newyorkcity Island instagram com p BQwLJaFh0Tq",0.000000,0
02/20/2017,18,59,"Just posted a photo West Side instagram com p BQwLI wDvta",0.000000,0
02/20/2017,18,59,"I m at Yonkers NY in NY swarmapp com c 00sT027BZ4z",0.000000,0
02/20/2017,18,59,"Sardinia dinner wine event Thursday March 2nd 30 Enjoy food wine and culture from instagram com p BQwLIzdBaMI",0.200000,1
02/20/2017,18,59,"instagram com p BQwLH3VAMju",0.000000,0
02/20/2017,18,59,"Neat Neat Neat Ribbons instagram com p BQwLGS2DrQD",0.000000,0
02/20/2017,18,59,"Eyes amandasteele X colourpopcosmetics Weekend Warrior Palette Super instagram com p BQwLFsnBhj7",0.333333,1
02/20/2017,18,59,"King York New York instagram com p BQwLFrijNMZ",0.136364,1
02/20/2017,18,58,"madisonsquaregarden Square Garden instagram com p BQwLEPUFpJo",0.000000,0
02/20/2017,18,58,"Yay s Liquor Bar in New York NY swarmapp com c 0Dt7njknb00",0.136364,1
02/20/2017,18,58,"Having fun brazil fashion event in New York City models designer runway lifestyle instagram com p BQwLERrDG E",0.218182,1
02/20/2017,18,58,"And away we go Let s start and end with a selfie DAT here I come gomez instagram com p BQwLDqKFMoz",0.000000,0
02/20/2017,18,58,"thehumblehustlecontinues Queen B MsBoss moneymaker unbreakable bulletproofskin instagram com p BQwLDTYhRXW",0.000000,0
02/20/2017,18,58,"Night Run To Remind Myself What Matters hardwork focus priority run workout nightlights instagram com p BQwLCWzA0Rq",0.000000,0
02/20/2017,18,58,"presidentsday indivisible standtogether thepeopleunitedwillneverbedefeated instagram com p BQwLB8bDpWt",0.000000,0
02/20/2017,18,58,"Word Stuyvesant Brooklyn instagram com p BQwK x9Bj79J 9TE23LhaoELn5 zCkA3yo8Hx1E0",0.000000,0
02/20/2017,18,57,"bangin going to miss m2m Mart Corp instagram com p BQwK9oyDOnJ",0.000000,0
02/20/2017,18,57,"sisters West Club instagram com p BQwK9e3lJhd",0.000000,0
02/20/2017,18,57,"Beating the Monday Blues in my uniqlo shirt and ripped jeans combo Thanks for the quality and instagram com p BQwK9ZPjIuM",0.200000,1
02/20/2017,18,57,"Time to eat instagram com p BQwK8ZaAlnT",0.000000,0
02/20/2017,18,57,"Comprender lo que eres es mucho mas importante que perseguir aquello que crees que deber as instagram com p BQwK8WajmZj",0.000000,0
02/20/2017,18,57,"You have everything in your power right here today to do whatever you want As what i always instagram com p BQwK7sWjeQH",0.285714,1
02/20/2017,18,57,"New 2017 record again 4468 steps Beat last weeks record by 310 steps coming for my all instagram com p BQwK7augVYn",0.068182,1
02/20/2017,18,57,"Cleared Construction on WashingtonStreet Both directions from Observer Highway to 15th Street",0.000000,0
02/20/2017,18,57,"Cleared Construction on 89Bus Both directions at Washington Street between Observer Highway and 15th Street",0.000000,0
02/20/2017,18,57,"Cleared Construction on 126Bus Both directions at Washington Street between Observer Highway and 15th Street",0.000000,0
02/20/2017,18,57,"Cleared Incident on NJ4 EB at Belle Ave",0.000000,0
02/20/2017,18,57,"Cleared Construction on 22Bus Both directions at Washington Street between Observer Highway and 15th Street",0.000000,0
02/20/2017,18,56,"This is what I like Wadsworth instagram com p BQwK1Z8jtzs",0.000000,0
02/20/2017,18,56,"Last Size SMALL INSTORE ONLNE 744 Broad St Newark NJ of New Jersey instagram com p BQwK1F8l6tF",-0.012784,-1
