Date,Hour,Minute,Tweet text,Polarity,Sentiment
10/17/2017,19,59,"getting ready by the one and only lazaroestebanarias for instagram com p BaXlJBxBGYn",0.100000,1
10/17/2017,19,59,"It s That Time Again We re Raffling Off The Knicks Home Opener Saturday October 21st instagram com p BaXlIsPntB",0.000000,0
10/17/2017,19,59,"i knew it i ain t shit",-0.200000,-1
10/17/2017,19,59,"Notliketheotherkids for Puerto Rico November 2nd at Join us as we come together instagram com p BaXlExSlTH5",0.000000,0
10/17/2017,19,59,"Drinking a Lovely Dark And Deep Winter Ale by s Beer Culture http untp beer s c516521128",0.116667,1
10/17/2017,19,58,"ME TOO metoo notoharassment nomorehaharassment respect behuman bekind instagram com p BaW1dkjF6Kj",0.000000,0
10/17/2017,19,58,"Human Garden 6 model jafraa photo casting augustocavalcanti assistant instagram com p BaXlCTkAdk8",0.000000,0
10/17/2017,19,58,"Players gotta play puppiesofinstagram puppies puppylove nyc instagram com p BaXk4u hklD",0.000000,0
10/17/2017,19,58,"realtalk y all clothes is aight But MINES is hands up United Apparel instagram com p BaXlA kABh6",0.000000,0
10/17/2017,19,58,"LetaLundy Of AwkwardDishes And MingFaiChan Of RocRunnaRadio1 RocRunnaPress1 And AuntToney instagram com p BaXk X1nCrl",0.000000,0
10/17/2017,19,58,"Waiting for this little airbus a319 to get in the air delta airport aviation instagram com p BaXk FdlkLw",-0.187500,-1
10/17/2017,19,58,"Comic book Curves Bullets in the making Model Cheryl Jacobs rolo world comiccon instagram com p BaXknIWhgPB",0.250000,1
10/17/2017,19,58,"Drinking a Nirvana IPA by s Beer Culture http untp beer s c516520719",0.000000,0
10/17/2017,19,58,"Drinking a Murphy s Irish Stout by Heineken Brewery Ireland s Pub Grill http untp beer s c516520704 photo",0.000000,0
10/17/2017,19,58,"Can t wait to travel the w my Where to next York New instagram com p BaXk9mYgIkGX eSZQVHE D477m 8 N RRye9jFQ0",0.068182,1
10/17/2017,19,57,"ACRYLIC FILLING BOOK YOUR APPOINTMENT AT 201 428 1550 D Light Spa instagram com p BaXk8pFg ZZ",0.400000,1
10/17/2017,19,57,"I m at MTA Subway 14th St A C E L in New York NY swarmapp com c duhLPsfxKxS",0.136364,1
10/17/2017,19,57,"NYC NJ CT students are being taught on image presentation Is your school ready thatsuitsyou instagram com p BaXk7v9FeGs",0.200000,1
