Date,Hour,Minute,Tweet text,Polarity,Sentiment
10/25/2017,19,59,"Fuji Kepler dog run mug shots nyc basenji basenjisofinstagram washingtonsquarepark instagram com p BasLh6nnvLh",0.000000,0
10/25/2017,19,59,"Drinking a Hoffmann Helles by Climax Brewing Company Essex House http untp beer s c519490416",0.000000,0
10/25/2017,19,59,"Updated Incident on CorridorLine at North Elizabeth Station http 511ny org EventDetails T RANSCOM ORT25643207",0.000000,0
10/25/2017,19,59,"Az nce bir foto raf payla t Metropolitan Museum of Art New York instagram com p BasLfQ3jmiY",0.136364,1
10/25/2017,19,59,"Insert Groovey Maxwell Tune Cool Part About Shooting Friends Is That In The Process You Get To instagram com p BasLejnnqoi",0.350000,1
10/25/2017,19,59,"Repost djcharly100 get repost Esta noche a partir de La 9 00 pm en costambarrestaurant instagram com p BasLaBHntXV",0.000000,0
10/25/2017,19,59,"Just posted a photo Sugar Bar Restaurant instagram com p BasLdAenm1QG XoN58xuPKHctcGWrSqBM jPP880",0.000000,0
10/25/2017,19,59,"More than once she badd like that Lounge instagram com p BasLc0hHRL v FFFpA nhP4 zsifBcJ6WHvjOUM0",0.500000,1
10/25/2017,19,59,"Take the opportunity to learn from your mistakes find the cause of your problem and eliminate instagram com p BasLcTDA5dl",0.000000,0
10/25/2017,19,59,"Register today for this incredible Wig Making Class Food Fun Door Prizes Swagg Bags 50 instagram com p BasLb0 Fy5Z",0.600000,1
10/25/2017,19,59,"I m at Shubert Theatre for Hello Dolly in New York NY swarmapp com c afsvT4ntl8c",0.136364,1
10/25/2017,19,59,"Drinking an Ichiban Ichiban Shibori by Brewery at http untp beer s c519490055",0.000000,0
10/25/2017,19,58,"Mais um pouco em Brookfield Place New York instagram com p BasLbAiBBI y czH0a R7gL9j2dJgSIiGee17go0",0.136364,1
10/25/2017,19,58,"We couldn t be more proud Anastasia wwdCEOsummit anastasiabeverlyhills mml rt instagram com p BasLaiUlyX2",0.650000,1
10/25/2017,19,58,"Hunnies PC Burrito Bar Restaurant instagram com p BasLaM6FyX r u52zXg P7EIO9ie76rRyp VAC40",0.000000,0
10/25/2017,19,58,"No idea what to caption this so swish swish bish instagram com p BasLZyjnLrk",0.000000,0
10/25/2017,19,58,"Need I say more East Side instagram com p BasLZgZHeMu",0.500000,1
10/25/2017,19,58,"Are you ready We are almost ready to open By the way Did you say Brunch Lunch Dinner instagram com p BasLZKshmRh",0.133333,1
10/25/2017,19,58,"Just because penarandaatelier oneofakind luxurystyle highendfashion finalegown instagram com p BasLY7GlOHB",0.000000,0
10/25/2017,19,58,"Take the opportunity to learn from your mistakes find the cause of your problem and eliminate instagram com p BasLYVGgz1a",0.000000,0
10/25/2017,19,58,"FACTO ONLY THE STRONG SURVIVE WIT YOU UALREADYSNOWWWW Already Snowwww instagram com p BasLXN AO9U",0.216667,1
10/25/2017,19,58,"Are you team RUNNY YOLK or team COOKED YOLK Team Cooked Yolk checking in Something about instagram com p BasLWsLhVR",0.000000,0
10/25/2017,19,58,"TeamLeanStrongFast Wellness Center was in effect this evening Gotta get these knots out of the instagram com p BasLLRLDdLg",-0.100000,-1
10/25/2017,19,57,"Friday Night ForePlayFridays at playroomnyc Uptown NYC w The HottestHostInNYC Rocking w instagram com p BasLTQABJvW",0.000000,0
10/25/2017,19,57,"Visita ao WTC em One World Trade Center instagram com p BasLSbUh0I z 7dHrNH9FPZUVI76Mwr1XCgT9Iw0",-0.100000,-1
10/25/2017,19,57,"Remy and his blanket Part 2 meow cats sillykitty York New York instagram com p BasLLC7nRAa",0.136364,1
10/25/2017,19,57,"I m at Rancid Nation in Totowa NJ swarmapp com c eVT6qgcpsJY",0.000000,0
10/25/2017,19,57,"Construction on MLine Both directions from Forest Hills 71st Avenue Station to Essex Street Station http 511ny org EventDetails T RANSCOM ORT25969207",0.000000,0
10/25/2017,19,57,"Just posted a photo York New York instagram com p BasLRWTHwxW",0.136364,1
10/25/2017,19,57,"Take the opportunity to learn from your mistakes find the cause of your problem and eliminate instagram com p BasLRIAAC9Q",0.000000,0
10/25/2017,19,57,"Amazing dinner w njhcookie ill iger igers igdaily instacool instagood instalike instagram com p BasLPx HaTM",0.050000,1
10/25/2017,19,57,"Shhh Upon A Business Meeting That I Attended But Wasn t Apart Of Vocally Conference Call I instagram com p BasLN yHVsU",0.000000,0
10/25/2017,19,57,"Fantastic October sunset in jerseycity tonight Hook Jersey City instagram com p BasLOPclUHe",0.400000,1
10/25/2017,19,57,"And you ll realize that this is where life is Brooklyn by instagram com p BasKtE0hRYwL dBpJ1TpfYBuaWVT9KkpedMEaMU0",0.000000,0
10/25/2017,19,57,"supersoniclove recordingsession scottomycklebust art511mag art511magazine Chelsea instagram com p BasLCKlD2 Q",0.000000,0
10/25/2017,19,57,"Oooh chimpanzee that Waiting for Ricky Gervais Theater at Madison Square Garden instagram com p BasLM NFnq",0.000000,0
10/25/2017,19,57,"I m at American Airlines Theatre nyc for Time and the Conways in New York NY swarmapp com c dXlJBJCyyzS pic twitter com Od3LXwJj45",0.068182,1
10/25/2017,19,57,"Cleared Incident on 33RdLine",0.000000,0
10/25/2017,19,57,"Cleared Incident on ToLine",0.000000,0
10/25/2017,19,57,"Cleared Incident on JSQLine Both directions",0.000000,0
10/25/2017,19,57,"Meanwhile at salsamaniasaturdaysnyc mannydavismovement diosacoqueta We instagram com p BasKyYjn7Xf",0.000000,0
10/25/2017,19,56,"HappyBirthdayCube Astorplaza TheAlamo TheAlamoIsTheCube Place instagram com p BasK51gnUdO",0.000000,0
10/25/2017,19,56,"Street of Shot on iphone7 Street instagram com p BasLMO3Hk7bO Mbfz5T OKg07cnILr2v tp nCI0",0.000000,0
10/25/2017,19,56,"Autumn skies columbuscircle skyline autumn newyork nyc nycprimeshot newyorkstreetscenes instagram com p BasLJ5MHGiw",0.000000,0
10/25/2017,19,56,"Salir de tu estado de confort implica viajar a lugares nuevos donde puedas descubrir la instagram com p BasLBFNAuEi",0.000000,0
10/25/2017,19,56,"It s definitely about to go down Wooden Spoon instagram com p BasLHdTgDM1C K8 YF1xO8Ngm6 X gRkDeBvI040",-0.051852,-1
10/25/2017,19,56,"What a nice day Museum instagram com p BasLCFwhM s",0.600000,1
10/25/2017,19,56,"Never celebrate to fast and never give up too fast Keep the faith Check this out instagram com p BasKxIWHFkM",0.200000,1
10/25/2017,19,56,"Legal Issue artusalawfirm 6 major reasons why people divorce http dlvr it Pxbw4w njdivorcelawyers Call 9733379643 pic twitter com Fxo4YLEaZY",0.131250,1
10/25/2017,19,56,"Friday Sunday this week we re taking over Scores This is one of the many exclusive packages instagram com p BasLFZ2H73q",0.500000,1
10/25/2017,19,55,"Brooklyn instagram com p BasK6enBRAg",0.000000,0
10/25/2017,19,55,"Picking up treats for the birthday girl Valu in Dumont NJ swarmapp com c 7GAwwJ6Y4P3",0.000000,0
10/25/2017,19,55,"I won these tickets by being excited about the sexy cast and luck be a lady tonight the hot instagram com p BasLBIXBAFq",0.375000,1
10/25/2017,19,55,"Have to say cancer is nothing to play with And I pray for a fast recovery combatcancer instagram com p BasK oEnlRR",0.200000,1
10/25/2017,19,55,"I m at The in New York NY swarmapp com c 9Zc6mxyirkb",0.136364,1
10/25/2017,19,55,"Comic book art back in tha day 1995 Pencils by Lu Vazquez Inks by Andr LeRoy instagram com p BasK6jNFsvW",0.125000,1
10/25/2017,19,55,"I remember being a little kid just wishing I could do this behind my parents back instagram com p BasK5qng0ia",-0.195833,-1
