Date,Hour,Minute,Tweet text,Polarity,Sentiment
02/09/2017,18,59,"TBT applebuildingcompany Fifth Avenue instagram com p BQT2cqBh6gW4 FdPieLVmNmA6rLiOJrUJK6NgYU0",0.000000,0
02/09/2017,18,59,"I m at Madison Square Garden for vs in New York NY swarmapp com c elLtnF23izT",0.136364,1
02/09/2017,18,59,"When there s no customers but you can t violate the health code and the facial hair is feeling instagram com p BQT2bk4FHA2",0.000000,0
02/09/2017,18,59,"Who thinks this scratch will be enough to convince Rex to stop playing rough with the cats Not instagram com p BQT2bRgFRPs",-0.050000,-1
02/09/2017,18,59,"Jovan loves shoveling snow and I take pictures Cleaning our sidewalk so no one falls instagram com p BQT2bROjatJ",0.000000,0
02/09/2017,18,59,"Oniyide shout out to taubattice for the dope shot thetravelingblackvegan on Broadway instagram com p BQT2ZJzFHIJ",0.000000,0
02/09/2017,18,59,"7 train off to dinner with 7train woodside wife coldasfuck allbymyself instagram com p BQT2ZDlB4TN",0.000000,0
02/09/2017,18,59,"lincolnlove snowday2017 Metropolitan Museum of Art New York instagram com p BQT2Yiplbftc eapwk8TsvzlD PjEMobymOPTlE0",0.136364,1
02/09/2017,18,59,"When your boyfriend brings you Starbucks in the storm Cc Dey Bronx instagram com p BQT2YAuAE1m",0.000000,0
02/09/2017,18,59,"something in the way she moves of Modern Art instagram com p BQT2XIrg9RE",0.200000,1
02/09/2017,18,59,"Spotted instagram com p BQT2W5dgoErk ZuUNPDTRbc08AWgZMDhLR9 Vyo0",0.000000,0
02/09/2017,18,59,"I m at Le Coq Rico in New York NY swarmapp com c 2gD9hRlAb8T",0.136364,1
02/09/2017,18,59,"I was able to come home Despite the snowstorm Thanks to nyc subway It wasn t a bad day instagram com p BQT2Wh4jimN",0.000000,1
02/09/2017,18,59,"I loveeeeeeeeee the Snow Thank you Universe for such an amazing day Bring it on Life instagram com p BQT2WeNBbmM",0.300000,1
02/09/2017,18,59,"Go check them out orchardgrocer Grocer instagram com p BQT2VlTgRZ1",0.000000,0
02/09/2017,18,59,"Continuing to make the rounds with tonightshow jimmyfallon alecbaldwin instagram com p BQT2WRPgNoe",0.000000,0
02/09/2017,18,58,"winstonsband at berlinnyc fromthearchives winstons band concertphotography instagram com p BQT2UUDlEsZ",0.000000,0
02/09/2017,18,58,"Current mood lawless nyfw2017 ladiesfashion irishstylist throwback staylawless York instagram com p BQT2Un1jSiU",0.000000,0
