Date,Tweet text,Polarity,Sentiment
2017-03-12 19:59,"Seared salmon and ikura roe on brown rice with hijiki slivered red onions shiso leaf and instagram com p BRjrEJ lCyY",0.000000,neutral
2017-03-12 19:59,"PuppyFace dogphotography bodeysbuddies teau le Woof Pet Market Caf instagram com p BRjrEKIg5Bx",0.000000,neutral
2017-03-12 19:59,"The Rolling Stones Exhibitionism New York 12 03 2017 ornelgatravelstony newyork travel instagram com p BRjrEJ9BwLs",0.136364,positive
2017-03-12 19:59,"Today s super model Thanks and for this awesome little thing and the instagram com p BRjrDs7ll5e",0.336458,positive
2017-03-12 19:59,"SetLife Manhattan instagram com p BRjrD96B5xWe D25Vu8BTpJvb3VrYepSKI qfd00",0.000000,neutral
2017-03-12 19:59,"Afterimage 2x IPA Grassy and green with a bit of tropical fruit on the nose Less instagram com p BRjrDO0AfeQ",-0.183333,negative
2017-03-12 19:59,"Think I ll stay in front of the fire until winter is finally gone New Jersey instagram com p BRjrDH4DCes",0.068182,positive
2017-03-12 19:59,"Raymond Pettibon exhibit at today From Gumby to surfers to Black Flag and Manson instagram com p BRjrCdZAFLc",-0.166667,negative
2017-03-12 19:59,"Josie has her game face on instagram com p BRjrCTMAdeE",-0.400000,negative
2017-03-12 19:59,"Think I may finally have my beefonweck game going buffaloeverything homemade City instagram com p BRjrB8pAi88",-0.200000,negative
2017-03-12 19:59,"So much life in this city newyork newyorkcity nyc timessquare billboards instagram com p BRjrAVahuhK",0.200000,positive
2017-03-12 19:59,"MyDrinksSmoking COOLESTDrinkEver sugarfactorynyc instagram com p BRjq 3jBUG9f uaOZU8Moqr NEATSgEnxmtDicA0",0.000000,neutral
2017-03-12 19:59,"cleaning reading setting new goals with good intentions and thinking of my own sista sledge instagram com p BRjq rmDWrd",0.478788,positive
2017-03-12 19:58,"Amazing koji workshop with today I learned a ton about koji and instagram com p BRjq YBhxgF",0.600000,positive
2017-03-12 19:58,"Mi sabado Brooklyn instagram com p BRjq9UygBQ4",0.000000,neutral
2017-03-12 19:58,"I m at George Washington Bridge in New York NY swarmapp com c 3l0Hd5L238P",0.136364,positive
2017-03-12 19:58,"New pieces out of the kiln contemporarycraft contemporaryceramics contemporarydesign instagram com p BRjq8eklfQn",0.136364,positive
2017-03-12 19:58,"Warm lights on cold nights New York instagram com p BRjq8w7g1p1",0.045455,positive
2017-03-12 19:58,"From the inside looking out hiding from this winter cold snap instagram com p BRjq8Z7lMQF",-0.600000,negative
2017-03-12 19:58,"Need some luck of the Irish to dodge this bullet of a storm that s going to annihilate NY this instagram com p BRjq8iEgM6X",0.000000,neutral
2017-03-12 19:58,"Holy Renfrew SS17 alessioboniphoto Club Lounge Newark Liberty Int l Airport instagram com p BRjq7FuAdXK",0.000000,neutral
2017-03-12 19:58,"Celebrating katiefisherday with and some other great improvisers from and instagram com p BRjq6J8juNh",0.337500,positive
2017-03-12 19:58,"Rebel scum Heights Brooklyn instagram com p BRjq5nzg1zE",-0.300000,negative
2017-03-12 19:58,"best of austria heinz reitbauer in nyc BRAVO instagram com p BRjq5Gsjf y",1.000000,positive
2017-03-12 19:58,"cuvee Albert albertmann riesling alsase france semi dry honey greenapple notes instagram com p BRjq467jLJu",-0.066667,negative
2017-03-12 19:58,"LastNight CelesteBirthday Bronx Bronx New York instagram com p BRjq4Z hv560 5lEoHpNU9O9cOdR88cOPjeaaVA0",0.136364,positive
2017-03-12 19:58,"Tay s bday weekend happybirthday BBQ Bay Plaza instagram com p BRjqUMnhj1K",0.000000,neutral
2017-03-12 19:57,"I m at Parker Quinn in New York NY swarmapp com c 3gNBeKEBygZ",0.136364,positive
2017-03-12 19:57,"aristos6 the place is amazing congrats 11hanovergreek Hanover Greek instagram com p BRjlNefAfO9",0.300000,positive
2017-03-12 19:57,"Can t wait to share all the music I ve been working on for the past year with you guys instagram com p BRjq13fj29X",-0.250000,negative
2017-03-12 19:57,"from the foul line seankilpatrick undrafted westchestercounty whiteplainsny instagram com p BRjq1mMhZ8r",0.000000,neutral
2017-03-12 19:57,"I really think beu2fullest has been holding back her greatness nailart dopeness instagram com p BRjq1hahRfB",0.100000,positive
2017-03-12 19:57,"Sunday Fought By march2017 ootdmen nycstyle cape guyswithstyle instagram com p BRjq1K7AMUr",0.000000,neutral
2017-03-12 19:57,"that thing where you rent out a spa and stuff all your favorite people into the smallest steam instagram com p BRjq0DGgkfp",0.500000,positive
2017-03-12 19:57,"vintage lingerie upholstered on to a 19th century gynecological chair accompanied by a dual instagram com p BRjq0gZh6Yv",0.000000,neutral
2017-03-12 19:57,"Getting ready to kick off barbershopconnect barbercon with 5 instagram com p BRjq0BigLkj",0.200000,positive
2017-03-12 19:57,"S U N D A Y F U N D A Y PatronClassesAboutToStart instagram com p BRjqzSMhpjMK 2z0eu1YFSFFNGqpDY39s8eCKro0",0.000000,neutral
2017-03-12 19:57,"A big THANK YOU to all of our family and friends who helped us celebrate this weekend I don t instagram com p BRjqyZ9jH2s",0.000000,neutral
2017-03-12 19:57,"YouTube link in bio brand new single Skyscraper go listen an share dancehall reggae instagram com p BRg3NnwhvcD",0.032468,positive
2017-03-12 19:57,"ringlingbros Center instagram com p BRjqxnejrDr",-0.100000,negative
2017-03-12 19:57,"A day in the life senseofself senseofplace lookupdaily treesinwinter lookupdaily http ln is www instagram com p paiR5",0.000000,neutral
2017-03-12 19:57,"Hoy deliciosas TorrejasdePollo TorrejasdeVerduras SarzaCriolla AmiestiloPeru RecetaPeruana instagram com p BRjqw3WF0jc",0.000000,neutral
2017-03-12 19:57,"Deep pockets fly me to the Moon live at Thai Rock Rock instagram com p BRjqtzBARsF",0.312121,positive
2017-03-12 19:56,"Been too long since I been here with These Foolz Italian food to instagram com p BRjqvV9lAdkB ugA6paENPEJNiMBGa59n43ZnEQ0",-0.025000,negative
2017-03-12 19:56,"having a great time shooting at fareplate today many thanks for bringing me on Bridget super instagram com p BRjqu 9A9iB",0.458333,positive
2017-03-12 19:56,"You are not built like me you will never be NYERA early NYC sunset skyline newyorker instagram com p BRjquoAAt2B",0.100000,positive
2017-03-12 19:56,"Um ok County New Jersey instagram com p BRjqtrfDT4",0.318182,positive
2017-03-12 19:56,"middlechurch Collegiate Church instagram com p BRjqq5zjaaQ",0.000000,neutral
2017-03-12 19:56,"One of my favorite places for brunch in the city is Pardon My French Their poached eggs with instagram com p BRjqrpfgt7n",0.250000,positive
2017-03-12 19:56,"I m at WORD Jersey City in Jersey City NJ swarmapp com c 4GPONzlGoP5",0.000000,neutral
2017-03-12 19:56,"Queriendo volver New York City View instagram com p BRjqquqDMSzY j6AAaQ7 UN8GA6SYn gRnhk40I0",0.136364,positive
2017-03-12 19:56,"Just two middle kids sticking together New York instagram com p BRjqpZpDELXk BDY9V pLjNodq2m 0mnOrIjFvo0",0.068182,positive
2017-03-12 19:55,"Tore that ish up spartan greekfood gyromeat yup instagram com p BRjqoilAFnrA jKdULvZ20ABjaNJYavNJSv9m7I0",0.000000,neutral
2017-03-12 19:55,"Bienvenidos Welcome nyc photography spanishharlem iglesia church dominican instagram com p BRjqoZTDmze",0.800000,positive
2017-03-12 19:55,"Urbanism Transportation New Digest Vol 2 10 https rishisreverie com blog 2017 3 12 urbanism transportation new digest vol 210",0.136364,positive
2017-03-12 19:55,"love this boomerang by Repost with xfiles instagram com p BRjqoK gE3H",0.500000,positive
2017-03-12 19:55,"The question isn t who is going to let me it s who is going to stop me Ayn Rand instagram com p BRjqlzXAzli",0.000000,neutral
2017-03-12 19:55,"Oxbow Luppulo Pilsner on tap now beermenus com places 16433 h ops hill s id 2929493 hopshill BeerMenus",0.000000,neutral
2017-03-12 19:55,"Happy St Pat s 81 USMC Motorcycles nycleathernecksmc Bowery Electric instagram com p BRjqi4IFfuq",0.800000,positive
2017-03-12 19:55,"When takes a selfie wit the crowd bbkingsnyc selfie TimeSqaure NYC bbkings DMX instagram com p BRjqiAhj1lC",0.000000,neutral
2017-03-12 19:55,"03 11 17 Last night outfit Ready for Lety s b day party Outfit della serata per un party instagram com p BRjqiHkD9jQ",0.100000,positive
2017-03-12 19:55,"Bloody busy and bloody Baltic newyork timessquare instavideo freezingmytitsoff solotravel instagram com p BRjqh0FAsZW",-0.500000,negative
2017-03-12 19:55,"jamilee photography New York instagram com p BRjqhuzhVVK",0.136364,positive
2017-03-12 19:54,"Many buttons manhattan newyorkcity nyc protesters protest buttons lovetrumpshate instagram com p BRjqgeRFwGD",0.500000,positive
2017-03-12 19:54,"truly blessed Patrick s Cathedral instagram com p BRjqfM6Dx08",0.000000,neutral
2017-03-12 19:54,"bypass Obama era constraints intended to prevent civilian deaths from drone attacks http nyti ms 2mBGtZl",0.000000,neutral
2017-03-12 19:54,"Beauties and the beast 18 instagram com p BRjqcYegFZKJ NYcA yK3RPBSJuD fju37efsU80",0.000000,neutral
2017-03-12 19:54,"Brightwater Towers West Surf Ave Brooklyn NY kph 0m http maps google com maps q 40 5758 37 73 974517",0.000000,neutral
2017-03-12 19:54,"I loved the three panel oil on canvas Water Lilies by Claude Monet that is displayed at the instagram com p BRjqcLKhmN",0.700000,positive
2017-03-12 19:54,"newyorknewyork nyc timessquare downtownNY broadwaystreet lovesign redsteps NY instagram com p BRjqcPYA0Rl",0.000000,neutral
2017-03-12 19:54,"Picked up some Reading VintageBooks from the 60s and 70s EdgarCasey SleepingProphet Prophet instagram com p BRjqb4ZFRrR",0.000000,neutral
2017-03-12 19:54,"Repost with Soledad Bravo en Nueva York Acompa enos en nuestro instagram com p BRjqaW0lF u",0.000000,neutral
2017-03-12 19:53,"Dusk on a cold clear night in NYC West Side instagram com p BRjo9cBAd l",-0.250000,negative
2017-03-12 19:53,"Love the new TV earrings I had made especial by seen here on the lovely thisishallie instagram com p BRjqZK8AK4W",0.378788,positive
2017-03-12 19:53,"Love when the men wear tefillin for Purim Centre New York City instagram com p BRjqYuQBtqq",0.318182,positive
2017-03-12 19:53,"Hey NYC Square New York City instagram com p BRjqX6fj7li",0.136364,positive
2017-03-12 19:53,"LastNight Bronx Bronx New York instagram com p BRjqXDbhfEVp UBREe6QGPaDcxIiXah4ZI0CkyQ0",0.136364,positive
2017-03-12 19:53,"The beautiful actress Laura A Brooklyn 14 01 17 portrait photographie photographer tr instagram com p BRjqWeYhjnU",0.850000,positive
2017-03-12 19:53,"Argentinian Skirt Steak w Fries foodie nom nomnation nomzville instagram com p BRjqWZaARWnA 4kMkUySNkNs214JVEpGwJ9fhds0",0.000000,neutral
2017-03-12 19:53,"Make sure you support my family repost via from grabngo clothes New Stock Red Ralph instagram com p BRjqULmAG V",0.212121,positive
2017-03-12 19:53,"Ta s bday weekend happybirthday BBQ Bay Plaza instagram com p BRjqUMnhj1K",0.000000,neutral
2017-03-12 19:53,"2101 Madison Avenue Manhattan pic twitter com CkLg4020VF",0.000000,neutral
2017-03-12 19:52,"Really solid big IPA Drinking a Higher Burnin by at http untp beer s c427653194",0.083333,positive
2017-03-12 19:52,"Studio visit saintclaircemin studio studiovisit saintclaircemin Editions instagram com p BRjqStjhcsX",0.000000,neutral
2017-03-12 19:52,"Living out of two suitcases is hard Check out my new blog post and see why I m getting instagram com p BRjqSffBVYb",-0.077652,negative
2017-03-12 19:52,"T Rex Arsonal in the building at Revenge live ppv going on now on RapGrid go to watch instagram com p BRjqSLdAwSR",0.136364,positive
2017-03-12 19:52,"Don t forget to love yourself blessed GodisGood York New York instagram com p BRjqRcogrTk",0.318182,positive
2017-03-12 19:52,"Thanks to everyone who helped us reach our fundraising goal Today was incredible instagram com p BRjqQs hD3H",0.550000,positive
2017-03-12 19:52,"Us vacation NY Street instagram com p BRjqOBfBjvKa DVmXqLEtupdOViJzHaYGubahHM0",0.000000,neutral
2017-03-12 19:52,"As the east bears witness to a big storm on the horizon I am delighted as I have 3 seasons of instagram com p BRjqN76jd m",0.350000,positive
2017-03-12 19:52,"Iconic Exhibitionism Stonesism instagram com p BRjqNIyB7gc",0.500000,positive
2017-03-12 19:52,"Still can t believe that spoke to me in Japanese You are amazing And really instagram com p BRjqMn9jTQZ",0.266667,positive
2017-03-12 19:51,"Thanks to everyone who came out to support our first annual Women s History Month cypher and all instagram com p BRjqK ShA25",0.225000,positive
2017-03-12 19:51,"nonewfriends bestfriends bestfriendsareforever New Jersey instagram com p BRjqK1sDxhK",0.136364,positive
2017-03-12 19:51,"Dinner with the fam tucasarestaurants tucasarestaurant instagram com p BRjqKVWgyr0D KspW9cN4N7xLXLWziNOlcou98o0",0.000000,neutral
2017-03-12 19:51,"boerewors southafrican southafricanfood madiba Restaurant instagram com p BRjqJzHjL2k",0.000000,neutral
2017-03-12 19:51,"Heading to NYC next month debating whether or not to shoot on the brooklynbridge it s so instagram com p BRjqI6wAq8B",0.000000,neutral
2017-03-12 19:51,"ESTRENO MUNDIAL Me Busco La Funda Official Video By kenedyfilms instagram com p BRjqGdcgxQs",0.000000,neutral
2017-03-12 19:51,"By this point in the evening you would see food pics But I was hungry and ate it before I took instagram com p BRjqIyGgR7T",0.000000,neutral
2017-03-12 19:51,"always a good time High Line instagram com p BRjqH2EAqDTg Ge3jLyZaI981aKhrZ IfwAwJt40",0.430000,positive
2017-03-12 19:51,"March 12 2017 Museum instagram com p BRjqHDFAY8K",0.000000,neutral
2017-03-12 19:51,"1968 2017 blacksabbath retiredrockgroup ozzyosbourne metalhead rockon rip whateverPR instagram com p BRjqGsugsJ0",0.000000,neutral
2017-03-12 19:51,"Pink peppercorn Mafaldini worth the hype and more instagram com p BRjqGerFS2O",0.233333,positive
2017-03-12 19:51,"You New Yorkers need to fix your roads and stop driving so instagram com p BRjqGjZDarPX neNGcvvYYNjd2zN3wflKHAlb1U0",0.136364,positive
2017-03-12 19:51,"Title says it all Manhattan instagram com p BRjqGbJjIRB",0.000000,neutral
2017-03-12 19:51,"It was an awesome movie I cannot wait for Godzilla vs King Kong Then meet Rodan Mothra and instagram com p BRjqGSThzCN",1.000000,positive
2017-03-12 19:51,"Rasta Pasta is synonymous with Footprints combine it with any meat or fish of your choice instagram com p BRjqFBXgk85",0.000000,neutral
2017-03-12 19:50,"Learning 2 stop giving lifetime expectancy to seasonal ppl and seasonal ppl lifetime instagram com p BRjqEIxAI6Q",0.000000,neutral
2017-03-12 19:50,"Lonely Fisherman on a Cold MarchDay AfterTheStorm Friday Peace Meditation HereNow instagram com p BRjqD49Fa H",-0.350000,negative
2017-03-12 19:50,"King Pin Prices 2017 comicbooks writers artist games superheros instagram com p BRjqDMjDYXH",0.000000,neutral
2017-03-12 19:50,"Cheguei aqui sem saber como me comportar na neve Continuo sem saber Chguei achando que instagram com p BRjqCluAM X",0.000000,neutral
2017-03-12 19:50,"she s a beauty York New York instagram com p BRjqCBYBYfmU 5dd LVcsWXXGDYRMjo62vPV1W40",0.136364,positive
