Date,Tweet text,Polarity,Sentiment
2017-03-08 18:59,"bc women matter bc equity matters instagramactivism nycwomen iwd2017 beboldforchange instagram com p BRZX6CFDyU1",0.000000,neutral
2017-03-08 18:59,"I can always count on my friends and family to bring the joy and laughs It s important to instagram com p BRZX3WXDxre",0.600000,positive
2017-03-08 18:59,"It s nationalwomensday so I m gonna put you on game Barbara Kruger is an amazing artist who s instagram com p BRZX4TVgR8P",0.100000,positive
2017-03-08 18:59,"The cwtheflash of two worlds reunite for next week s episode York New York instagram com p BRZX4JmhEZx",0.068182,positive
2017-03-08 18:59,"The two strong girls in my life ZOOLIE lylarani staystrong instagram com p BRZX2ouANd6N nCQEHF UaWVVjRHsT3r7gA0MRw0",0.433333,positive
2017-03-08 18:59,"internationalwomensday strongwomen feminism feminist perceptions West Side instagram com p BRZX2q9BgSb",0.000000,neutral
2017-03-08 18:59,"PRAY for what you WANT Live your Life Mountain instagram com p BRZX2LMg oM",0.136364,positive
2017-03-08 18:59,"HELLO Casting En Santo Domingo instagram com p BRZX0aWjokk",0.000000,neutral
2017-03-08 18:59,"Don t forget to check out she also coming with that regrann from instagram com p BRZX0ZFg54f",0.000000,neutral
2017-03-08 18:59,"TheQueenofSmiles to the rescue In just 1 hour I was able to reshape and repair my patient s instagram com p BRZX0G5j63p",0.500000,positive
2017-03-08 18:59,"ROOFTOP RELIGION Every Spring time we all get the same feeling we need stunning views of the instagram com p BRZXzybj90d",0.250000,positive
2017-03-08 18:58,"Roh discusses Celtics matchup audio issues SJSU headcoach DubNation SteveKerr http thegenuinedraft sf com beat 2017 3 8 e5s2 luck time",0.000000,neutral
2017-03-08 18:58,"Just posted a photo Shoppe by BWOOD instagram com p BRZXcF4BbvN",0.000000,neutral
2017-03-08 18:58,"Nice freehand cherry blossom tree by Darren Rosa Pretty cool right FOLLOW instagram com p BRZXxFMjuI8",0.371429,positive
2017-03-08 18:58,"Be sure to catch all your FavoriteLadies TONIGHT in BACK2BACK episodes of BlackInkCrew instagram com p BRZXw3shhQ4",0.500000,positive
2017-03-08 18:58,"Silly faces Always thomastheboxer York New York instagram com p BRZXw7rhFR3",-0.181818,negative
2017-03-08 18:58,"I m at inSparq Women in Wireless HQ in New York NY swarmapp com c 1PCZAQQpx9d",0.136364,positive
2017-03-08 18:58,"10 Phenomenal Book Written By Women That Have Impacted My Life http katkarpoff com blog 2017 3 8 10 phenomenal book written by women that have impacted my life",0.500000,positive
2017-03-08 18:58,"Happy International Women s Day from some of ULECYP s womenofthemovement IWD2017 instagram com p BRZXu5gAPXu",0.400000,positive
2017-03-08 18:58,"GO HARDDDDDD OR GO HOME Hempstead Aquatic Activity Center in New Hyde Park NY swarmapp com c 8skCEq5fz9n",0.018182,positive
2017-03-08 18:58,"Out for some Lion King tonight Haven t seen this since I was a child broadway love instagram com p BRZXuPSgG7j",0.500000,positive
2017-03-08 18:58,"New Banda pa Lo Haters intro break now up Big shot out to vitillamusicinc instagram com p BRZXtnyACcg",0.068182,positive
2017-03-08 18:58,"Just posted a photo Park instagram com p BRZXtaBg0r1",0.000000,neutral
2017-03-08 18:58,"Another productive day ridgewine Algonquin Hotel instagram com p BRZXse9AIF4",0.000000,neutral
2017-03-08 18:57,"My and my boy loki Island New York instagram com p BRZXr8eDDMk",0.136364,positive
2017-03-08 18:57,"wrk lies ote zone we chalkboard instagram com p BRZXrwMhxVy",0.000000,neutral
