Date,Tweet text,Polarity,Sentiment
2017-03-13 19:59,"I fixed it Clip of crowd surfing singing during grow up last night while instagram com p BRmP3Q3Bexp",0.050000,positive
2017-03-13 19:59,"Congrats alban osf broadway sweat Theater at Studio 54 instagram com p BRmP3tRFLLq",0.000000,neutral
2017-03-13 19:59,"I let my actions inspire others to dream more learn more do more become more Because if I instagram com p BRmP3X7jheg",0.500000,positive
2017-03-13 19:59,"Getting ready for the bachelor finale Got all ronisespinal favorite candies Damn I forgot the instagram com p BRmP2gYFawe",0.350000,positive
2017-03-13 19:59,"Landed safe sound F Kennedy International Airport instagram com p BRmPzu0haYC",0.300000,positive
2017-03-13 19:58,"Governor Cuomo speaks of the value of diversity and joins us to raisetheage in New York State instagram com p BRmPwaFBECn",0.136364,positive
2017-03-13 19:58,"Broadway Backwards bcefabenefit Hirschfeld Theatre instagram com p BRmPvvFA gE",0.000000,neutral
2017-03-13 19:58,"Okay I said I wouldn t scream when I played the StarWars game but I practically wet myself instagram com p BRmPvBzAIjZ",-0.000000,negative
2017-03-13 19:58,"I ll be attending this event on Saturday 3 18 17 If you d like to hear my poetry other Poets instagram com p BRmPu7jBNGz",-0.125000,negative
2017-03-13 19:58,"Wine before groceries Buy Rite Wines Liquor in Jersey City NJ swarmapp com c i3hg2UkzvDj",0.000000,neutral
2017-03-13 19:58,"Back to Work Memorialize your Law enforcement career with a personalized painting DM if instagram com p BRmPuBuhRLG",0.000000,neutral
2017-03-13 19:58,"Workout 2 today at Blink Fitness https path com p 1sHjtI",0.000000,neutral
2017-03-13 19:58,"Listening to vpagel7 drop some knowledgebombs about nutrition Repping some RootedRehab gear instagram com p BRmPryEDgr2",0.000000,neutral
2017-03-13 19:58,"Great dinner at Steakhouse in New York NY swarmapp com c 7cVCQYpx9yJ",0.468182,positive
2017-03-13 19:58,"Time to baton down the hatches in advance of blizzard2017 in nyc instagram com p BRmPriSgIrnI IKQUlDQfngYoGqMO2QxmvaJjLk0",-0.155556,negative
2017-03-13 19:58,"Spotted on the 1 train heading to SOHO Kel and Kayla caught taking another selfie You know you instagram com p BRmPrWfBHI4",0.000000,neutral
2017-03-13 19:58,"At https path com p 4bQiGy",0.000000,neutral
2017-03-13 19:57,"At https path com p 2utxqf",0.000000,neutral
2017-03-13 19:57,"This is happening broadwaybackwards Hirschfeld Theatre instagram com p BRmPoJqARv6",0.000000,neutral
