Date,Hour,Minute,Tweet text,Polarity,Sentiment
03/31/2017,19,59,"Be patience the Origin of five King will be here after Nyah the rio of my masterpiece is born instagram com p BSUmMDEjgTN",0.000000,0
03/31/2017,19,59,"Can t wait to spread the Graft goodness in Denmark It s too good Drinking a Green Is Gold at http untp beer s c434542938",0.250000,1
03/31/2017,19,59,"Barrier continue to kick Long Island beer ass The Hills Have Hops http untp beer s c434542730 photo",-0.050000,-1
03/31/2017,19,59,"When someone delays you and you have to do 100 miles and running like N W A lol thetrifecta instagram com p BSUmLYKDj6R",0.800000,1
03/31/2017,19,59,"The Hairy Ape theatre parkavearmory bobbycannavale culture nyc lifestyleblogger theater instagram com p BSUmLbmjcRW",0.000000,0
03/31/2017,19,59,"So excited nyc harrypotter radiocity music City Music Hall instagram com p BSUmLEDgaU0",0.375000,1
03/31/2017,19,59,"Special Event on NJPerformingArtsCenter at Prudential Hall http 511ny org EventDetails T RANSCOM ORI150669807",0.357143,1
03/31/2017,19,59,"Update Incident on 166Bus at Ridgefield http 511ny org EventDetails T RANSCOM ORT22011507",0.000000,0
03/31/2017,19,59,"Mask off instagram com p BSUmKFzl25K",0.000000,0
03/31/2017,19,59,"plus there s still more nonbelievers so",0.500000,1
03/31/2017,19,59,"Welcome To Night Vale WelcomeToNightVale AllHailTheGlowCloud Bell House instagram com p BSUmJoblOII",0.800000,1
03/31/2017,19,59,"Judging a mor bookings event Gotta love what you do FeelMyArtistry instagram com p BSUmJZLBoTE",0.500000,1
03/31/2017,19,59,"Walking for portabellaonline at for s Plaza Shopping Center instagram com p BSUmI3qltEw",-0.100000,-1
03/31/2017,19,59,"Please be good sunsetboulevard visionexpo broadway instagram com p BSUmIZdjB4pd Zher4boNdoPbwnVYIclB8GhFnw0",0.700000,1
03/31/2017,19,59,"Harry potter in concert omg at Music Hall for Harry Potter and the Sorcerer s Stone TM in Concert swarmapp com c 1rsn9P8B0uv",0.000000,0
03/31/2017,19,59,"Shout out to maplestreetschool for being the best Olympic fencing demo crowd ever instagram com p BSUmG1jD4VO",1.000000,1
03/31/2017,19,59,"Tonight s dinner is simple and healthy grilled Teriaki chicken marinated in Soy Vay steamed instagram com p BSUmG9TBFH6",-0.033333,-1
03/31/2017,19,59,"Tim Tim Cheers Direto do Paramour do com a minha instagram com p BSUmG6IAfBLj M0tZDgv31 cQPTEV7kpVMILX80",0.000000,0
03/31/2017,19,59,"Director of Canners manfredkirchheimer Pleasure meeting you at the screening Everyone go see instagram com p BSUmGKKh60q",0.000000,0
03/31/2017,19,58,"Update Incident on GardenStateParkway NB from North of Exit 149 CR 506 to Exit 151 Watchung St http 511ny org EventDetails T RANSCOM ORI150649301",0.000000,0
03/31/2017,19,58,"Update Incident on 80Bus at Journal Square Transportation Center http 511ny org EventDetails T RANSCOM ORT22011607",-0.100000,-1
03/31/2017,19,58,"Cleared Incident on NewJerseyTurnpike SB from South of Interchange 14 I 78 US 1 9 to South of Interchange 13A Newark Liberty",0.000000,0
