Date,Hour,Minute,Tweet text,Polarity,Sentiment
09/05/2017,19,59,"Curry lovers come out and support CurryTabanca 9 9 4301 Avenue D Brooklyn NY instagram com p BYrbw3GH6EN",0.000000,0
09/05/2017,19,59,"Perfect kind of night Park instagram com p BYrbv7jAeQu",0.800000,1
09/05/2017,19,59,"Come join us this Saturday Sept 9th and hang out with Michael Tariq Rainey Jr instagram com p BYrbv2Ag9Xs",0.000000,0
09/05/2017,19,59,"Matt and I enjoying Mets game LGM NYM newyorkmets Field instagram com p BYrbuchjRjY",0.050000,1
09/05/2017,19,59,"Having fun at Arthur Ashe supporting at the US Open AmexTennis Open instagram com p BYrbtcqjD5s",0.137500,1
09/05/2017,19,59,"S U S H I R O L L Eatery And Lounge instagram com p BYrbu2bAi6m",0.000000,0
09/05/2017,19,59,"Playing soccer with my little boy at the park maedemenino momslittleboy soccer proudmom instagram com p BYrbuE4nqUX",-0.187500,-1
09/05/2017,19,59,"guacamole is life upperwestside tuesdaymotivation 88 instagram com p BYrbt4rBcym",0.000000,0
09/05/2017,19,59,"I m at Madison Square Garden in New York NY swarmapp com c eY8h9v4HbZU",0.136364,1
09/05/2017,19,59,"Eienbecker Ainpockisch Heller Ur bock 1378 cans now available beermenus com places 16433 h ops hill b id 132097 Bier hopshill BeerMenus",0.400000,1
09/05/2017,19,59,"One Of The Many Sunday Night s In NYC With Someone Who Can Actually Get Me In Front Of The instagram com p BYrbtKbn0qf",0.250000,1
09/05/2017,19,59,"One does not simply pass up Oberon in the tri state area Drinking an Oberon Ale at http untp beer s c500514691 photo",0.000000,0
09/05/2017,19,58,"I missed this little boy tremendously today he has been like my instagram com p BYrbpXUFXqZD q Ku1h6dDgSldAvTGZuoNUd5rg0",0.072917,1
09/05/2017,19,58,"Don t Step On My Blue Suede Schutz fashion model schutz models fashionblogger shoes boots instagram com p BYrbn9Lglxw",0.000000,0
09/05/2017,19,58,"This Friday night baby you know where we at harlem stand up Y City instagram com p BYrbnLrl BJ",0.000000,0
09/05/2017,19,58,"Kembra Newest member of the Dr Dave Medical plan David Ores instagram com p BYrbnh3gbJr",0.000000,0
09/05/2017,19,58,"Spark plugs yes All 16 of them air filters and an oil filter change on a 2005 Mercedes instagram com p BYrbmgplGj4",0.000000,0
09/05/2017,19,58,"September Moon thankfulsagefarmschool com blog september moon",0.000000,0
09/05/2017,19,58,"I literally could not be more excited to perform for these 8 people at newyorkcomedyclub I instagram com p BYrblPmAmF7",0.437500,1
09/05/2017,19,58,"I m at The Shakespeare Forum in New York NY swarmapp com c dbm6nzdnbJz",0.136364,1
09/05/2017,19,58,"Ya quedan HORAS JOIN US AHSCult AmericanHorrorStory AHS en American Horror Story instagram com p BYrbgPRA z3",0.000000,0
09/05/2017,19,58,"Happy Birthday to my Day 1 Brother wish I wasn t sick instagram com p BYrbkJPH7DzU LEs8MosGFUAPIuISRygNqHhDJs0",0.042857,1
09/05/2017,19,58,"i have an upper respiratory infection",0.000000,0
09/05/2017,19,58,"Journeying around New York subway art York New York instagram com p BYrbkUKg5Cg",0.136364,1
09/05/2017,19,57,"Construction on MLine Both directions from Forest Hills 71st Avenue Station to Essex Street Station http 511ny org EventDetails T RANSCOM ORT25145007",0.000000,0
09/05/2017,19,57,"It s always fun to walk around in NYC Don t you agree Es siempre divertido caminar en instagram com p BYrbhh9g9XF",0.300000,1
09/05/2017,19,57,"carporn County Park instagram com p BYrbhTXFKFV",0.000000,0
09/05/2017,19,57,"Finally here the new rose gold collection New Everything firstlike new getthelook shopnow instagram com p BYrbhaCBs3i",0.201818,1
09/05/2017,19,57,"Fala comigo bb em Times Square New York City instagram com p BYrbgwQnz6G",0.136364,1
09/05/2017,19,57,"broken clouds scattered clouds humidity down 94 88 wind 22mph 19mph",-0.277778,-1
09/05/2017,19,57,"Guys Look How Cool I Am Loft instagram com p BYrbNbmBfXh",0.350000,1
09/05/2017,19,57,"One Against The Other Control World is in a state that s instagram com p BYrbfgVhXfEA nrWE3Tm4gHMmPr8BypDasrDWus0",-0.125000,-1
09/05/2017,19,57,"Thank you mikebloomberg bloomberg giving the rich whiteprivilege college kids dope jobs We instagram com p BYrbehHjGoP",0.375000,1
09/05/2017,19,57,"Harvest Moon Rising 99 Full InstaMoon Moon InstaNature Nature HarvestMoon FullMoon instagram com p BYrbQE6DqrL",0.350000,1
09/05/2017,19,57,"Clouds across an orange moon over the East River East Side instagram com p BYrbeZLHm71",0.000000,0
09/05/2017,19,57,"Best way to fight Jet Lag when arriving in New York randomly go to the US Open swarmapp com c a1dUqk0PleY pic twitter com aSRMT6Hgpu",0.159091,1
09/05/2017,19,57,"Kvitova vs V Williams First set Williams usopen2017 Open 2017 Arthur Ashe Stadium instagram com p BYrbd7cDJgL",0.125000,1
09/05/2017,19,57,"Finally here the new rose gold collection New Everything firstlike new getthelook shopnow instagram com p BYrbdjGhWjw",0.201818,1
09/05/2017,19,57,"Good thing we have our own TV at the table to watch mets and phillies duke it out for last instagram com p BYrbdEXBX5C",0.433333,1
09/05/2017,19,56,"Einbecker Mai Ur Bock cans now available beermenus com places 16433 h ops hill b id 2354 Bier hopshill BeerMenus",0.400000,1
09/05/2017,19,56,"Energy God Ground shaker I never tire York New York instagram com p BYrbbgTg6rwS 7vZidlmDQF MC7O5DFPBBUOCZw0",0.136364,1
09/05/2017,19,56,"Sharing the for this Fearless Beautii Hellie Flow is a truth seeker speaker fitness instagram com p BYrbbdnjEWE",0.000000,0
09/05/2017,19,56,"FashionDesignersOFLatinAmerica NYFW UFW PierreDulanto Gracias Gracias ford nyfw instagram com p BYrbatzluIS",0.000000,0
09/05/2017,19,56,"La postal nyc ny manhattan instapic instamoment instagood postcard instaphoto newyork instagram com p BYrbabNnIBJ",0.000000,0
09/05/2017,19,56,"LAOnLockExclusive Jae5ive x GMB Tony DToDaA Video laonlock com videos 9 5 201 7 laonlockexclusive jae5ive x gmb tony dtodaa video",0.000000,0
09/05/2017,19,56,"It s been a hectic series of weeks as we just closed our latest issue of and are instagram com p BYrbZ VhVgE",0.200000,1
09/05/2017,19,56,"J faz um ano e s vezes ainda n o consigo acreditar que t mesmo aqui Obrigada pelo amor instagram com p BYrbZ8GgDmn",0.000000,0
09/05/2017,19,56,"I m the Birthday Racer Iron On reeseshairpieces instaboyfashion instakid instaboy ironon instagram com p BYrbZROFEVp",0.000000,0
09/05/2017,19,56,"Vape Life York New York instagram com p BYrbYoqjTka",0.136364,1
09/05/2017,19,56,"Ezoo 2017 The sixth BORO s Island Park instagram com p BYrbUyTH4wgK zK6OZ9FAh5ttqqNiclFMmWc2hg0",0.000000,0
09/05/2017,19,56,"Gonna cap of today s music shares with one of my all time favs FeelSoGood instagram com p BYrbVMHA pa",0.000000,0
09/05/2017,19,55,"Nice place thanks hugs hankrizy s Cantina Royale instagram com p BYrbT bno5J",0.400000,1
09/05/2017,19,55,"OMGaggiaNYC JulioGaggia Greenwich Avenue instagram com p BYrbLzFF41I",0.000000,0
09/05/2017,19,55,"Henry Taylor 2006 Oil and ink on canvas on view at the Studio Museum Studio Museum in instagram com p BYrbSiFAHek",0.000000,0
09/05/2017,19,55,"Just posted a photo Fresh Meadows NY instagram com p BYrbRnJhkkw",0.300000,1
09/05/2017,19,55,"Ready for the new phase York New York instagram com p BYrbR6 nwNv",0.157576,1
09/05/2017,19,55,"usopen tennis getyourgameon iloveny mta grateful lovewins Thanks Jane and Dean Open instagram com p BYrbPh5lhCq",0.100000,1
09/05/2017,19,55,"I combined Hip Hop Super Heroes Comics and Politics since 1985 The Dogg Pound Dr Dr instagram com p BYrbPxYBQcN",0.333333,1
09/05/2017,19,54,"EVEn BASSface in Brooklyn NY swarmapp com c k1iwTBuAV2T",0.000000,0
09/05/2017,19,54,"NAILSBYASIA NAILBAE Alistnailsalon 23 Dodd at Bloomfield Nj 973 707 2352 call for instagram com p BYrbLcSAda0",0.000000,0
09/05/2017,19,54,"I m at in New York NY swarmapp com c gTZtTL790J9",0.136364,1
09/05/2017,19,54,"is one of my HappyPlaces Actor ActorsLife Shakespeare Forum swarmapp com c hj6kf1cUBYL pic twitter com 89E8fiElLy",0.000000,0
09/05/2017,19,54,"I m at Brooklyn Queens Border in Brooklyn NY swarmapp com c 1r3LXNu6YqU",0.000000,0
09/05/2017,19,54,"I m at Eckford btwn Calyer Greenpoint in Brooklyn NY swarmapp com c iourErhUZsl",0.000000,0
09/05/2017,19,54,"Baseball rice balls and Bell s with bae Solid Tuesday night Field instagram com p BYrbH3sFAyW",0.000000,0
09/05/2017,19,54,"LIVE IN 10 MIN tune in to watchthissound 8 10pm est on radio with special cali herbalist instagram com p BYrbH0 gmTa",0.246753,1
09/05/2017,19,53,"Sharing the for this Fearless Beautii Poundo Gomis she is a dancer singer actress fashion instagram com p BYrbGGPDb5d",0.000000,0
09/05/2017,19,53,"Green Orange marco downtown thevillage church greenday promo instagram com p BYrbGfNgHFm",-0.200000,-1
09/05/2017,19,53,"I m at eckford and calyer street in Brooklyn NY swarmapp com c 3IhWQGmrucM",0.000000,0
09/05/2017,19,53,"I love this ultimatejourneysfortwo allianz Penny Farthing instagram com p BYrbDLWlKGM",0.500000,1
09/05/2017,19,53,"weareallimmigrants daca theaterforthenewcity eastvillage nyc fucktrump for instagram com p BYrbCCHhdhE",0.000000,0
09/05/2017,19,53,"I m at Greenpoint in Brooklyn NY swarmapp com c hz1nQq29Voj",0.000000,0
09/05/2017,19,53,"Legal Issue thetrumpreport Don t Be Confused Donald Trump Ended DACA Today The http dlvr it Pl2x4t artusalawfirm Call 9733379643 pic twitter com GA34zLW1cV",-0.100000,-1
09/05/2017,19,53,"watching catching w s w special thanks to swtlilpixie for instagram com p BYra9Y6Fe7C",0.385714,1
09/05/2017,19,53,"410 East 153rd Street the Bronx pic twitter com lsbWda7LDH",0.000000,0
09/05/2017,19,53,"homecookin chickenandbroccoli pasta Bronx instagram com p BYra QdjcHx",0.000000,0
09/05/2017,19,53,"Acredite em si Voc exatamente do tamanho que voc se enxerga Engate a mente na sua boa instagram com p BYra 3wHxo6",0.000000,0
09/05/2017,19,52,"Un poco de fut Park in New York NY swarmapp com c 09MoJGdvnju pic twitter com AgV2d8YkEW",0.136364,1
09/05/2017,19,52,"One month down Forever to go newlyweds happilyeverafter instagram com p BYra9LDhve8v YvxWeP RDjpJe3VNw rHIxGR8g0",-0.155556,-1
09/05/2017,19,52,"My love monikaava love bestoftheday city nyc blondebabes instagood fun bestoftheday instagram com p BYra9C9DEDR",0.433333,1
09/05/2017,19,52,"Headquarters instagram com p BYra9Pzl5i4",0.000000,0
09/05/2017,19,52,"I fought through defeat but now am living a better life thankful instagram com p BYra7dwl xPx JSIDiXX2iFJMsbnm12 mYQEk w0",0.500000,1
09/05/2017,19,52,"Tight Bodysuit Love Your Curves https theanolan com theanolan love your curves",0.273810,1
09/05/2017,19,52,"Finally it s FULL MOON TIME YES FullMoon in Pisces and I will be dedication More instagram com p BYra7JQBBPL",0.425000,1
