Date,Hour,Minute,Tweet text,Polarity,Sentiment
07/15/2017,19,59,"fivecourses tribeca York New York instagram com p BWlibvon5gBs HyQ5qsRPoOi3TdTzGWXLk3mBg40",0.136364,1
07/15/2017,19,59,"Just want to put it out there in light of today my DMs are open Always I m here if you ever want to talk Doesn t matter if its serious",0.022222,1
07/15/2017,19,59,"everybody ain t able Repost dbp dbp we create live eXperiences JackHoneyBK GOBO instagram com p BWlibe l va",0.318182,1
07/15/2017,19,59,"Tonight s special Poached Lobster and fresh vegetable Crudit latinamericancuisine instagram com p BWliardFV3L",0.328571,1
07/15/2017,19,59,"I NY mymorningjacket mymorningjacket Hills Stadium instagram com p BWliaVcD7Dj",0.000000,0
07/15/2017,19,59,"Who allowed this permit for streetsoccerusa People can t move timessquare 311 nypd instagram com p BWliZUqgptO",0.000000,0
07/15/2017,19,59,"Checked in Field for the rockies vs mets game w http MLB com https msocial bamnetworks com mobile service social multimediaView uploadInfoId f10983bc 8865 4d04 9ff1 d286ac405927",-0.183333,-1
07/15/2017,19,59,"Saturday picnic with Meghan dumbo brooklyn brooklynbridgepark instagram com p BWliYaZn3H6w LV7K1VYn5zasor9CJa9RulX87A0",0.000000,0
07/15/2017,19,59,"I got a fortune from Zoltar Island Beach Boardwalk instagram com p BWliXsDB8b3",0.000000,0
07/15/2017,19,59,"I love New York even though it isn t mine the way something has to be a tree or a street or instagram com p BWliXZLh8cE",0.318182,1
07/15/2017,19,59,"Meanwhile this is happening down the street York New York instagram com p BWliXPglq9pO hwDrQgTDjS9M72QHJCeNB 311M0",-0.009596,-1
07/15/2017,19,59,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWliWKphR3H",0.000000,0
07/15/2017,19,59,"AssassinsNYCC stevenpasquale stevenboyer York City Center instagram com p BWliV7hAYmM",-0.100000,-1
07/15/2017,19,58,"What cabrona needs this for tonight fedex just dropped off my orders 20 off for today ONLY instagram com p BWliVuJl0Qk",0.000000,0
07/15/2017,19,58,"It was a nice evening jcaperton1 sonny sid Brooklyn instagram com p BWliVXgBh3WA XI7 OwjwsJSYR6uiVijUJSfHn40",0.600000,1
07/15/2017,19,58,"Cleared Incident on GardenStateParkway NB at Union Toll Plaza",0.000000,0
07/15/2017,19,58,"Montreal vs Singapore ladiesofhiphopfestival Singapore moves forward Center instagram com p BWliQJlFCY9",-0.100000,-1
07/15/2017,19,58,"I m at Our Lady Of Deliverance Parish in Bayonne NJ swarmapp com c 6vRcEcoIUta",0.000000,0
07/15/2017,19,58,"Current situation brooklynstandup brooklynbridge brooklyn nyclife sonya6500 sony instagram com p BWliTaQleYK",0.000000,0
07/15/2017,19,58,"I m at Pizza Masters in Bayonne NJ swarmapp com c j3MgBkk7Ici",0.000000,0
07/15/2017,19,58,"I m at in Brooklyn NY swarmapp com c 9ozKSZuVDwf",0.000000,0
07/15/2017,19,58,"Purple enhances creativity Clears the Mind Calms stress lace intimates instalingerie instagram com p BWliQuAHCHy",0.000000,0
07/15/2017,19,58,"Trying to wear these two out Pool first now Park Fun Glad my niece instagram com p BWliPwlFV4qX nL4CpS d06rKxWGLLwHcrtrlm40",0.350000,1
07/15/2017,19,58,"Just posted a photo Thai Restaurant instagram com p BWliO YALJHL u9nFUkza1k7pf4stnCAFxBfiGk0",0.000000,0
07/15/2017,19,57,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWliOlNBbPa",0.000000,0
07/15/2017,19,57,"When your casual Saturday night dinner with turns into a 5 instagram com p BWliOjWnskfx qaykU2HNffNCxcz5L J8sR7Qw0",-0.500000,-1
07/15/2017,19,57,"Can I get a window seat Brooklyn instagram com p BWliOccDL P",0.000000,0
07/15/2017,19,57,"LA s coming up next on Desde NewYork para LosAngeles public instagram com p BWliOEagHSm",0.000000,0
07/15/2017,19,57,"nyc Bridge instagram com p BWliOAkjzhL",0.000000,0
07/15/2017,19,57,"Assassins Musical with Clara MusicalTheatre NewYork York City Center instagram com p BWliN6PA1 y",-0.050000,-1
07/15/2017,19,57,"Honestly the fact that you ll be able to see what I mean by my totally enigmatic choreography instagram com p BWliNb7BIi9",0.221875,1
07/15/2017,19,57,"Luckily we re not in the box seats assassins tonightsplaybill guncle nyc instagram com p BWliNBkHy0x",-0.166667,-1
07/15/2017,19,57,"Special Event on NJPerformingArtsCenter at Prudential Hall http 511ny org EventDetails T RANSCOM ORI158861207",0.357143,1
07/15/2017,19,57,"Coldstone in Times Square has THE most lit staff I ve ever instagram com p BWliM9HFbPOn 5PytRXtx 95MeQSUpO6IFAs5eI0",0.500000,1
07/15/2017,19,57,"Another where s Spider Man day as we watched his movie in IMAX 3 d Very cool Square instagram com p BWliM52AazU",0.455000,1
07/15/2017,19,57,"Double your pleasure rich rockwell bloomfieldnj halcyonpark lilies instagram com p BWliMtKgRH",0.187500,1
07/15/2017,19,57,"Cocktails served in teacups speakeasy bar East Side Toy Company instagram com p BWliMZNlUUC",0.000000,0
07/15/2017,19,57,"Seeing my little SASS in her City Center Debut assassinsnycc sass arkansassy instagram com p BWliL 4FWNa",-0.143750,-1
07/15/2017,19,57,"She s obsessed New York instagram com p BWliL3wlW4I",-0.181818,-1
07/15/2017,19,57,"Assassins York City Center instagram com p BWliMDlF4J1",-0.100000,-1
07/15/2017,19,57,"Full length video http YouTube com TattooWonderla nd Subscribe Like Comment Wonderland instagram com p BWliJoQBWNP",0.350000,1
07/15/2017,19,57,"Bout to hit that karaoke scene York New York instagram com p BWliLn2Bxi t q9J6qu3ElbwkTVcCuWEKydlwzw0",0.136364,1
07/15/2017,19,57,"Sunset in Times Square NYC NewYork NewYorkCity newyorkphotographer TimesSquare Midtown instagram com p BWliLRnlvZX",0.000000,0
07/15/2017,19,57,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWliLbeBbjn",0.000000,0
07/15/2017,19,57,"super duper excited to watch and enjoy and cry at a show that I love so dearly Saigon US instagram com p BWliK7JjEah",0.402083,1
07/15/2017,19,57,"Meadows Corona Park instagram com p BWliKFLlY1o",0.000000,0
07/15/2017,19,57,"Come ping pong with thepushbk outside bk on theother5th summerstrolls Black instagram com p BWliJ95ACXX",-0.083333,-1
07/15/2017,19,57,"Sweet lies cookinginthekitchen instagood trapgod instrumental zillionarebeats instagram com p BWliJ6ehyRb",0.350000,1
07/15/2017,19,57,"onepiece at The James instagram com p BWlb2FjlGQi",0.000000,0
07/15/2017,19,57,"Just posted a photo Brooklyn instagram com p BWliJikAA7M",0.000000,0
07/15/2017,19,57,"miss y all lots Store Powered By Reebok instagram com p BWliJjTjJSpJ 57rf7bQPrZJxM6K6ssFiyIMYCg0",0.000000,0
07/15/2017,19,57,"Julius Caesar at genefrankeltheatre Gene Frankel Theatre instagram com p BWliIaJjCb3e BcxbtUT1h1mbbBcg59VUzjxsKE0",0.000000,0
07/15/2017,19,57,"Everybody s got the right to some sunshine York City Center in New York NY swarmapp com c 5Uf313EiLiU",0.107359,1
07/15/2017,19,57,"Get creative enjoy every moment ft body by liz minus the dickhead who walked through the instagram com p BWliHB FxV5",0.266667,1
07/15/2017,19,57,"Recuerdos de mi Hermosa Caracas En los 90 s lospericosdeargentina lospericos instagram com p BWliHx3n9wW",0.000000,0
07/15/2017,19,56,"Fall Collection 2016 Just B Boutique tabithaleeturchio throwback instagram com p BWliHGgnXSd",0.000000,0
07/15/2017,19,56,"streetart graffiti Brooklyn instagram com p BWliGsIB271",0.000000,0
07/15/2017,19,56,"Cousins date night with rajbhimani959 at our girl ulovelucie s show Can t wait to watch her instagram com p BWliGyygVq",0.000000,0
07/15/2017,19,56,"Last Years Champion drinksmaster Prive is The Winner Of Cocktails 2017 People Choice Award in instagram com p BWliGwdA4lj",0.000000,0
07/15/2017,19,56,"Trying out the Mikkeller at Citi Field Can t wait for the bar to open nex Stick In The Ear http untp beer s c478589940 photo",0.000000,0
07/15/2017,19,56,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWliGQVhtLf",0.000000,0
07/15/2017,19,56,"Congrats to imsellelo for winning our Golden Girl Giveaway York New York instagram com p BWliFPYBgGp",0.312121,1
07/15/2017,19,56,"Family picture Bronx Bronx New York instagram com p BWliE1dAD9l",0.136364,1
07/15/2017,19,56,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWliD8MBMEp",0.000000,0
07/15/2017,19,56,"NationalTapiocaPuddingDay in Hackensack NJ swarmapp com c fVTMK2U0VUX pic twitter com RDCdliBv0F",0.000000,0
07/15/2017,19,56,"Day Party Copa right now Copacabana Times Square instagram com p BWliDHhDaBF",0.285714,1
07/15/2017,19,56,"I love being family IAintTheFaulkingOne LeaderofThePack KingLordGato",0.500000,1
07/15/2017,19,56,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWliBoKhJas",0.000000,0
07/15/2017,19,56,"Drinking a Miller High Life by s Hut http untp beer s c478589379",0.160000,1
07/15/2017,19,56,"Summer in the city centralpark newyork themet met Metropolitan Museum of Art New York instagram com p BWliAJpFnNq",0.136364,1
07/15/2017,19,55,"I m at Pencil Factory in Brooklyn NY swarmapp com c fM3IxERPcjg",0.000000,0
07/15/2017,19,55,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWlh PNhTBn",0.000000,0
07/15/2017,19,55,"BRUNCH BRUNCH BRUNCH at vivakbnyc Bottles ONLY 90 all night Hookah instagram com p BWlh aKAfKt",0.000000,0
07/15/2017,19,55,"helloBrooklyn rob carter 1203 basketballstillislifetho 4thquarterboyzinc instagram com p BWlh8vMFppa",0.000000,0
07/15/2017,19,55,"oldfriends myoldstompingground elizabethnj New Jersey instagram com p BWlh8ZsAaW9",0.136364,1
07/15/2017,19,55,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWlh75uhMyu",0.000000,0
07/15/2017,19,55,"NatCave Studio instagram com p BWlh6rEAiEW",0.000000,0
07/15/2017,19,55,"Lindooo nyc style menstyle photo man handsome gentleman fashion instagram com p BWlh6iHhV8j",0.500000,1
07/15/2017,19,55,"New York instagram com p BWlh697nuJP",0.136364,1
07/15/2017,19,55,"What haven t I got at my store unicornsnot glitter novelty joke stopbysayhi instagram com p BWlh6mSAWuo",0.000000,0
07/15/2017,19,55,"What an amazing night celebrating one of my oldest friends efv40 instagram com p BWlh6HjDKeqH YgwCQsiUjnVXOx864TLPYPq7iE0",0.600000,1
07/15/2017,19,55,"thegreatestdayever York Expo Center instagram com p BWlh6NjAHM R r0EY 5ZX9YcNDomPCh1JTDRHy00",-0.100000,-1
07/15/2017,19,55,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWlh4vjB0mA",0.000000,0
07/15/2017,19,54,"I got moves b lol shout out to Rema Headquarters instagram com p BWlh4gBlfL5",0.800000,1
07/15/2017,19,54,"One Summer Dream bluto popeye brutus gayswithbeards menwithbeards oilpainting instagram com p BWlh4RPnm1f",0.000000,0
07/15/2017,19,54,"The guy who took our picture was hilarious He had us cracking up He also took a selfie instagram com p BWlh4HbBRzP",0.500000,1
07/15/2017,19,54,"Whoa SouthernHospitality Marina NYC instagram com p BWlh2DCFZLk",0.000000,0
07/15/2017,19,54,"It was a red man but sometimes you just gotta get a shot NYPD BadBoys New York instagram com p BWlh2ySFgMT",0.068182,1
07/15/2017,19,54,"Updated Incident on GardenStateParkway NB at Union Toll Plaza http 511ny org EventDetails T RANSCOM ORI158859201",0.000000,0
07/15/2017,19,54,"Big Bus Tour Brewery swarmapp com c e1Z5o0USW9d pic twitter com wb4FsyeVCj",0.000000,0
07/15/2017,19,54,"Derek westburyinn is The Cocktails 2017 People Choice Runner Up in ShorBlu s Cocktails 2017 instagram com p BWlh1AKARdF",0.000000,0
07/15/2017,19,54,"I m at in New York NY swarmapp com c lCZs25NDsXM",0.136364,1
07/15/2017,19,54,"Drinking a Pride Ale by at http untp beer s c478587930",0.000000,0
07/15/2017,19,54,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWlhzinBLCk",0.000000,0
07/15/2017,19,54,"NaturalCures DIY 5 Effective Home Remedies for Gastritis http homeremediestv com 5 effective ho me remedies for gastritis utm source dlvr it utm medium twitter HealthyEatingTips pic twitter com nYBkfllcH9",0.600000,1
07/15/2017,19,53,"At celebrating my friend s daughter christening musicbygigi gigiviolinist instagram com p BWlhxH8HOkz",0.000000,0
07/15/2017,19,53,"I m at Times Square in New York NY swarmapp com c 0MOcTuufr4y pic twitter com gSJ3colZLC",0.136364,1
07/15/2017,19,53,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWlhvLnhYVV",0.000000,0
07/15/2017,19,53,"A real prohibition era speakeasy speakeasy bar East Side Toy Company instagram com p BWlhvXfF4Gs",0.200000,1
07/15/2017,19,53,"Beautiful end to the day in nyc Trade Center instagram com p BWlhty8FB8y",0.375000,1
07/15/2017,19,53,"Sour beer and usmnt soccer Drinking a Confliction by at http untp beer s c478586942 photo",-0.150000,-1
07/15/2017,19,53,"Theatre night three tfootenyc offbroadway theatre russian instagram com p BWlhtGVDHbW",0.000000,0
07/15/2017,19,53,"Just posted a photo York City Center instagram com p BWlhs shY39",-0.100000,-1
07/15/2017,19,53,"Frozen Festival Restaurant instagram com p BWlhsfAFz8j",0.000000,0
07/15/2017,19,53,"I m at City Place in Edgewater NJ swarmapp com c 0s6nmvW16EN",0.000000,0
07/15/2017,19,53,"Sweet little Calliope New Jersey City of instagram com p BWlhrrVFJHO",0.099621,1
07/15/2017,19,53,"Aqu estamos los tres mosqueteros del fundesemana noticias news sports weather instagram com p BWlhrC5DDhT",0.000000,0
07/15/2017,19,53,"556 West 184th Street Manhattan pic twitter com ZLz3v7JTHa",0.000000,0
07/15/2017,19,53,"barely made it to work this morning but deff worth it York instagram com p BWlhqbfH2UG1 duBKaQF3AYiwm6RlXtzAGhYs7k0",0.175000,1
07/15/2017,19,53,"I m at Bareburger in Edgewater NJ swarmapp com c 8jV8KHjhZTx",0.000000,0
07/15/2017,19,52,"ProjectFEV CHUCHERO ORION XtrPRO ProudToBeLoud MidBass MidRange HornDriver instagram com p BWlho23BnmV",0.000000,0
07/15/2017,19,52,"Excited to see groundhogdaybwy Day Musical instagram com p BWlhlrYlcZR",0.187500,1
07/15/2017,19,52,"Two words PATTI LUPONE Paint instagram com p BWlhkShgPDH",0.000000,0
07/15/2017,19,52,"Sendo lindo em New York nyc style menstyle photo man handsome gentleman instagram com p BWlhep3lVJ",0.318182,1
07/15/2017,19,52,"The Three Musketeers harlem theatrelife theatrenight harlemshake marcusgarvey instagram com p BWlhjuEh2FL",0.000000,0
07/15/2017,19,52,"Were in the room where it happens An American Musical instagram com p BWlhjqzjthY",0.000000,0
07/15/2017,19,51,"When your client is Chanel And you ve deserved it now for that bubblebath let s get this girl instagram com p BWlhikAj4jt",0.000000,0
07/15/2017,19,51,"Back Stage with my big Ahk the Legend Rakim The Brooklyn Bridge instagram com p BWlhiY Ax2p",0.000000,0
07/15/2017,19,51,"Magic wrist studioworks mastering mixing beatmaker beat guccimane future2017 futuretype instagram com p BWLGi1qB1j2",0.500000,1
07/15/2017,19,51,"bridalshower bridalshowercakes bridal congratulations celebration celebrationcakes instagram com p BWlhiFXhsTN",0.000000,0
07/15/2017,19,51,"AfroBeatFest kwab moa Park from 10AM 9PM Get there early to see the full line instagram com p BWlhf9zFazJ",0.225000,1
07/15/2017,19,51,"I m at Die Stammkneipe in Brooklyn NY swarmapp com c 7LnfYZOTyEU",0.000000,0
07/15/2017,19,51,"A perfect day for outdoors and friends Summer HappyGirl Wine instagram com p BWlhgmQl6FV0 Noy P1h 2OIJoelbaNUSgLpjdA0",1.000000,1
07/15/2017,19,51,"Babygirl deserved a special gift She wanted see hamiltonmusicalbroadway so of course Here instagram com p BWlhgNwBHbb",0.357143,1
07/15/2017,19,51,"Havoc keeping Prodigy life alive The Brooklyn Bridge instagram com p BWlhdXGgOG6",0.100000,1
07/15/2017,19,51,"astarisborn2017 Bar and Lounge instagram com p BWlheB8HSBq",0.000000,0
07/15/2017,19,51,"Almost to my goal of 8 5 just keep training These last 2 of BF are hard as fuck need to cut instagram com p BWlhf0 hgzl",-0.230556,-1
07/15/2017,19,51,"Dinner in the city friends dinner nyc view mr frank7 Village instagram com p BWlhfymlJdI",0.000000,0
07/15/2017,19,51,"Watching my guys work wild papi21 hawkeye vs instagram com p BWlhfQuBwXyB mFQA58VR0yUoWUwAlqlnrehYcs0",0.100000,1
07/15/2017,19,51,"NoFascistUSA RefuseFascism Say NoTrump Say NoPence This Cop is checking out the decimals on instagram com p BWlhcUslM",0.000000,0
07/15/2017,19,51,"show 2 of this weekend and I won the 40 lotto for it so Day Musical instagram com p BWlhdt DSqM",0.000000,0
07/15/2017,19,51,"Our slice of heaven on the rooftop lotusgarden nyc Garden instagram com p BWlhdv BNfm",0.000000,0
07/15/2017,19,51,"Beautiful sunset over the Verrazano Narrows Bridge sunset nature love nyc photo weekends instagram com p BWlhdp2FUFP",0.675000,1
07/15/2017,19,51,"Happy Saturday from Formula E NYC ePRIX ghmumm Hook Brooklyn instagram com p BWlhdwGFABv",0.800000,1
07/15/2017,19,51,"I m at Tanner Smiths in New York NY swarmapp com c 4AuLqyFAlrQ",0.136364,1
07/15/2017,19,51,"is so amazing was great seeing you again NikkiBella FearlessNikki Empire instagram com p BWlhbe2l6S5",0.700000,1
07/15/2017,19,50,"Con la Patrona yomari de sanchez N Y C instagram com p BWlhavRhjHj",0.000000,0
07/15/2017,19,50,"About to hit the stage at loulou dvil burlesque inkedmag instagram com p BWlhacggCLi",0.000000,0
07/15/2017,19,50,"I m at St Anthony Of Padua in Brooklyn NY swarmapp com c iMSStVwvaZn",0.000000,0
07/15/2017,19,50,"5 hours isn t that far gf s instagram com p BWlhY6eDeOyy S0RkKzXf mTXH7FTL6A6AJzsjc0",0.100000,1
07/15/2017,19,50,"Dinner time Setagaya in Fort Lee NJ swarmapp com c e9gzxeS2yfo",0.000000,0
