Date,Hour,Minute,Tweet text,Polarity,Sentiment
05/29/2017,19,59,"I m at LoLo s Seafood Shack in New York NY swarmapp com c 5nCHvD9Lc8V",0.136364,1
05/29/2017,19,59,"Painter at night A very late Guston painting 1979 painted a few months before his disparition instagram com p BUshE2NlNZd",-0.295000,-1
05/29/2017,19,59,"First time shooting Pretty Good jerseycityarchery jerseycitymakeityours jc archery instagram com p BUshEZggABc",0.400000,1
05/29/2017,19,59,"memorialday passion love joseacostastyle lookingup York New York instagram com p BUshEEnBXRu",0.318182,1
05/29/2017,19,59,"currentmood memorialday frandrescher jewess instagram com p BUshEATjrwsy MN 0KNX l kjnNE16FmDZ8ST40",0.000000,0
05/29/2017,19,59,"Miss my girls Bar Grill instagram com p BUshAcXAWs7",0.000000,0
05/29/2017,19,59,"NYCmissed the older white Mature man at Osteria al Doge we chatted as you waited m4m Osteria al Doge http newyork craigslist org mnh mis 615338 3763 html",0.088889,1
05/29/2017,19,59,"NYCmissed Where are the tops m4m http newyork craigslist org mnh mis 615299 0311 html",0.000000,0
05/29/2017,19,59,"HOY LUNES Memorial Day Adrianito PRESENTA ElPoderDeNYC instagram com p BUsg xPjDb6",0.000000,0
05/29/2017,19,59,"NYCmissed Apple Store Staten Island w4m http newyork craigslist org stn mis 615336 7060 html",0.000000,0
05/29/2017,19,59,"NYCmissed My first day at work m4w BROOKLYN http newyork craigslist org brk mis 615336 5839 html",0.250000,1
05/29/2017,19,59,"NYCmissed Does anyone want to swing tonight we are available mw4mw http newyork craigslist org brk mis 615330 9675 html",0.400000,1
05/29/2017,19,59,"Ali in Brooklyn streetart iphoneonly grafitti nyc williamsburg thegreatest instagram com p BUsg UDlFVL",0.000000,0
05/29/2017,19,58,"Find us accepting any 5v5 match at your local YMCA AirBall WeGotCut Hall University instagram com p BUsg sTFH85",0.000000,0
05/29/2017,19,58,"New skin product can t read a word without my glasses York New York instagram com p BUsg 7chxgh",0.136364,1
05/29/2017,19,58,"We re at Salvation Burger Sarah is skeptical of my need to Instagram the moment instagram com p BUsg 1iA4aV",-0.500000,-1
05/29/2017,19,58,"N Roaster in Brooklyn NY swarmapp com c 6J1kB0gEHTH",0.000000,0
05/29/2017,19,58,"Just posted a photo Condominium instagram com p BUsg98mFpvAT YtCPbyT8iKomcqOE1aMzjeAGmE0",0.000000,0
05/29/2017,19,58,"Happy to be announcing that EniVibes Shop is officially opened Pre odder link in bio instagram com p BUsg93mBRi9",0.800000,1
05/29/2017,19,58,"Just posted a photo York New York instagram com p BUsg9GuAOyf",0.136364,1
05/29/2017,19,58,"I m at Miss Lily s Melvin s Juice Box in New York NY w swarmapp com c 4jJqdfiagmc",0.136364,1
05/29/2017,19,58,"LOML NiallTODAY Today Show instagram com p BUsg7iNDBmO",0.000000,0
05/29/2017,19,58,"Broadway We are about to see Miss Saigon and I m already emotional This place and its instagram com p BUsg6oiFbBc",0.000000,0
05/29/2017,19,58,"Samll Circle Fist Traditional Shaolin Set intensive set for June start the summer instagram com p BUsg5bQBGBq",0.000000,0
05/29/2017,19,57,"Happy to be announcing that EniVibes Shop is officially opened Pre odder link in bio instagram com p BUsg3WpBUVX",0.800000,1
05/29/2017,19,57,"bonvoyage F Kennedy International Airport instagram com p BUsg2QDjsSRi aYTEKaOvkr N37BM4oqb gw0Dk0",0.000000,0
05/29/2017,19,57,"Myasss Restaurant NYC in New York NY swarmapp com c 7a40xYFZrAR",0.136364,1
05/29/2017,19,57,"nycpulse nycphotography photography photo verrazanobridge newyork st shutterspeed instagram com p BUsgzQTAqCW",0.000000,0
05/29/2017,19,57,"Time to websling through the night spidermanpattern spawnspiderman spawnsymbiotespiderman instagram com p BUsgyNNlg8N",0.000000,0
05/29/2017,19,57,"Avenue Q at for Avenue Q in New York NY swarmapp com c 1ZLsxKwJ6eg",0.136364,1
05/29/2017,19,57,"I m at in Brooklyn NY swarmapp com c fpJZpJ68XDR",0.000000,0
05/29/2017,19,56,"Necesito a uno a que me traduzca lo que me quiere decir este cigarro kakaka bonzualasociete instagram com p BUsgwTsA6Xd",0.000000,0
05/29/2017,19,56,"Beautiful Sisters from Saturday at bam instagram com p BUrrnOxg2GZ",0.850000,1
